Module	Section	Sample Name	Source
Bismark	m_bias	RU_13_RT_VN96091_BL_ADL_M__SRR17643201__R1__d19771f42d12acfbc9eb26cbe0bcadc7_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/RU_13_RT_VN96091_BL_ADL_M__SRR17643201__R1__d19771f42d12acfbc9eb26cbe0bcadc7_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	RU_13_RT_VN96136_BL_ADL_M__SRR17643088__R1__2c206c6edb9b407a5490c45c938c1596_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/RU_13_RT_VN96136_BL_ADL_M__SRR17643088__R1__2c206c6edb9b407a5490c45c938c1596_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	RU_13_RT_VN96137_BL_ADL_F__SRR17643087__R1__5749ca6140f33ff8d530ec7e25f2a9fe_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/RU_13_RT_VN96137_BL_ADL_F__SRR17643087__R1__5749ca6140f33ff8d530ec7e25f2a9fe_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	RU_13_RT_VN96138_BL_ADL_M__SRR17643084__R1__f6eba889de27472848b1c777a49a13f9_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/RU_13_RT_VN96138_BL_ADL_M__SRR17643084__R1__f6eba889de27472848b1c777a49a13f9_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	RU_13_RT_VN96141_BL_ADL_M__SRR17643083__R1__6b2aca545aeb9f55d403ae24aeaa20cf_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/RU_13_RT_VN96141_BL_ADL_M__SRR17643083__R1__6b2aca545aeb9f55d403ae24aeaa20cf_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	RU_13_RT_VN96144_BL_ADL_M__SRR17643081__R1__1438494c90c979ff36d426d55571dcd2_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/RU_13_RT_VN96144_BL_ADL_M__SRR17643081__R1__1438494c90c979ff36d426d55571dcd2_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	RU_13_RT_VN96145_BL_ADL_F__SRR17643080__R1__77df01f3475c8c4bbe15ef21464c5983_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/RU_13_RT_VN96145_BL_ADL_F__SRR17643080__R1__77df01f3475c8c4bbe15ef21464c5983_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	RU_13_RT_VN96151_BL_ADL_M__SRR17643078__R1__7e217d48a5868066b5dbbaa73762c0fd_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/RU_13_RT_VN96151_BL_ADL_M__SRR17643078__R1__7e217d48a5868066b5dbbaa73762c0fd_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	RU_13_RT_VN96152_BL_ADL_M__SRR17643076__R1__81b3f3e338e23aeab46c7ab4618cbd8a_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/RU_13_RT_VN96152_BL_ADL_M__SRR17643076__R1__81b3f3e338e23aeab46c7ab4618cbd8a_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	RU_13_RT_VN96153_BL_ADL_F__SRR17643073__R1__41e6ddbfc7d8f5e8cdc735bcf96e254b_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/RU_13_RT_VN96153_BL_ADL_F__SRR17643073__R1__41e6ddbfc7d8f5e8cdc735bcf96e254b_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	RU_13_RT_VN96154_BL_ADL_M__SRR17643072__R1__0937ef0b53fd37c438901a908f039d8f_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/RU_13_RT_VN96154_BL_ADL_M__SRR17643072__R1__0937ef0b53fd37c438901a908f039d8f_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	RU_13_RT_VN96158_BL_ADL_M__SRR17643071__R1__793342708ec788fde5102c21404151d3_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/RU_13_RT_VN96158_BL_ADL_M__SRR17643071__R1__793342708ec788fde5102c21404151d3_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	RU_13_RT_VN96159_BL_ADL_M__SRR17643191__R1__8cd55e460a79c16630b3215634494d94_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/RU_13_RT_VN96159_BL_ADL_M__SRR17643191__R1__8cd55e460a79c16630b3215634494d94_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	RU_13_RT_VN96161_BL_ADL_M__SRR17643190__R1__6fb43a342be416f2253c775c5335e3c6_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/RU_13_RT_VN96161_BL_ADL_M__SRR17643190__R1__6fb43a342be416f2253c775c5335e3c6_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	RU_13_RT_VN96163_BL_ADL_M__SRR17643188__R1__3f605f44691593bb9db351a56963a957_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/RU_13_RT_VN96163_BL_ADL_M__SRR17643188__R1__3f605f44691593bb9db351a56963a957_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	RU_13_RT_VN96165_BL_ADL_F__SRR17643185__R1__6d798419a196b0100a53cc0746e4e00f_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/RU_13_RT_VN96165_BL_ADL_F__SRR17643185__R1__6d798419a196b0100a53cc0746e4e00f_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	RU_13_RT_VN96166_BL_ADL_M__SRR17643184__R1__d11f00dbb79b789181bac6d0f9773bee_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/RU_13_RT_VN96166_BL_ADL_M__SRR17643184__R1__d11f00dbb79b789181bac6d0f9773bee_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	RU_13_RT_VN96171_BL_ADL_F__SRR17643183__R1__74947217ff527485376f8407152db93f_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/RU_13_RT_VN96171_BL_ADL_F__SRR17643183__R1__74947217ff527485376f8407152db93f_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	RU_13_RT_VN96180_BL_ADL_M__SRR17643181__R1__551c520a382eecd18341b812550a119e_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/RU_13_RT_VN96180_BL_ADL_M__SRR17643181__R1__551c520a382eecd18341b812550a119e_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	RU_13_RT_VN96182_BL_ADL_M__SRR17643180__R1__799ac7dad174606d9258b6c156c9c65f_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/RU_13_RT_VN96182_BL_ADL_M__SRR17643180__R1__799ac7dad174606d9258b6c156c9c65f_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	RU_13_RT_VN96190_BL_ADL_F__SRR17643178__R1__4cfc8bf2019ef2cc8e1f0f3ee62dab77_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/RU_13_RT_VN96190_BL_ADL_F__SRR17643178__R1__4cfc8bf2019ef2cc8e1f0f3ee62dab77_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	RU_13_RT_VN96194_BL_ADL_M__SRR17643177__R1__f7c870ffb2f3043b3370cee34f728082_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/RU_13_RT_VN96194_BL_ADL_M__SRR17643177__R1__f7c870ffb2f3043b3370cee34f728082_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	RU_13_RT_VN96198_BL_ADL_M__SRR17643174__R1__eb56442e069dfb023f67655d86468503_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/RU_13_RT_VN96198_BL_ADL_M__SRR17643174__R1__eb56442e069dfb023f67655d86468503_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	RU_13_RT_VN96200_BL_ADL_M__SRR17643172__R1__f6c5008fdcc59665ef87dde17b743075_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/RU_13_RT_VN96200_BL_ADL_M__SRR17643172__R1__f6c5008fdcc59665ef87dde17b743075_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	RU_13_R_VN96102_BL_ADL_M__SRR17643199__R1__a8d776c15146ea9675d8b00a77bd0171_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/RU_13_R_VN96102_BL_ADL_M__SRR17643199__R1__a8d776c15146ea9675d8b00a77bd0171_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	RU_13_R_VN96106_BL_ADL_M__SRR17643197__R1__8979fa0934ae99b221bed40f1d32725f_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/RU_13_R_VN96106_BL_ADL_M__SRR17643197__R1__8979fa0934ae99b221bed40f1d32725f_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	RU_13_R_VN96110_BL_ADL_M__SRR17643196__R1__ca608663807ebeb734e4978b62291a4d_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/RU_13_R_VN96110_BL_ADL_M__SRR17643196__R1__ca608663807ebeb734e4978b62291a4d_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	RU_13_R_VN96113_BL_ADL_F__SRR17643194__R1__3753c9cea8b3f6f54a1826090b415014_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/RU_13_R_VN96113_BL_ADL_F__SRR17643194__R1__3753c9cea8b3f6f54a1826090b415014_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	RU_13_R_VN96116_BL_ADL_M__SRR17643193__R1__74339f33358263944d5fed441f7a02d5_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/RU_13_R_VN96116_BL_ADL_M__SRR17643193__R1__74339f33358263944d5fed441f7a02d5_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	RU_13_R_VN96117_BL_ADL_F__SRR17643095__R1__9675b7ab7bb77c4d7157ec82718eb85d_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/RU_13_R_VN96117_BL_ADL_F__SRR17643095__R1__9675b7ab7bb77c4d7157ec82718eb85d_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	RU_13_R_VN96118_BL_ADL_F__SRR17643093__R1__4bebe8f37d9d7296f6d837d176e69705_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/RU_13_R_VN96118_BL_ADL_F__SRR17643093__R1__4bebe8f37d9d7296f6d837d176e69705_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	RU_13_R_VN96122_BL_ADL_F__SRR17643091__R1__a7746ed7407290ba77d789ab4553779e_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/RU_13_R_VN96122_BL_ADL_F__SRR17643091__R1__a7746ed7407290ba77d789ab4553779e_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	RU_13_R_VN96123_BL_ADL_M__SRR17643090__R1__90a2a5d1e60680c4eaf23a92d4e85ed2_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/RU_13_R_VN96123_BL_ADL_M__SRR17643090__R1__90a2a5d1e60680c4eaf23a92d4e85ed2_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	RU_13_R_VN96124_BL_ADL_F__SRR17643089__R1__e35d40950417797f7d247d39e61d66cc_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/RU_13_R_VN96124_BL_ADL_F__SRR17643089__R1__e35d40950417797f7d247d39e61d66cc_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	RU_13_R_VN96298_BL_ADL_F__SRR17643170__R1__a8acda577c38c89dfae3554ca5c119f9_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/RU_13_R_VN96298_BL_ADL_F__SRR17643170__R1__a8acda577c38c89dfae3554ca5c119f9_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	RU_13_R_VN96300_BL_ADL_F__SRR17643169__R1__034fe3d7e171d95eb1654c54c797ad67_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/RU_13_R_VN96300_BL_ADL_F__SRR17643169__R1__034fe3d7e171d95eb1654c54c797ad67_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	RU_13_T_NB019_BL_ADL_M__SRR17643130__R1__01db0c6c654c31dd32f1ab2a15a7c9c1_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/RU_13_T_NB019_BL_ADL_M__SRR17643130__R1__01db0c6c654c31dd32f1ab2a15a7c9c1_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	RU_13_T_NB027_BL_ADL_M__SRR17643128__R1__904ae72148c913cd5677dae9e2e4470f_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/RU_13_T_NB027_BL_ADL_M__SRR17643128__R1__904ae72148c913cd5677dae9e2e4470f_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	RU_13_T_NB028_BL_ADL_F__SRR17643246__R1__1e0d06451c09497a67db0f7ea8a1b2f2_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/RU_13_T_NB028_BL_ADL_F__SRR17643246__R1__1e0d06451c09497a67db0f7ea8a1b2f2_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	RU_13_T_NB029_BL_ADL_F__SRR17643245__R1__75d2297b437a4d60886f4d0342e9c409_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/RU_13_T_NB029_BL_ADL_F__SRR17643245__R1__75d2297b437a4d60886f4d0342e9c409_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	RU_13_T_NB031_BL_ADL_F__SRR17643243__R1__79076aba851a6eceb1f9454947833b12_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/RU_13_T_NB031_BL_ADL_F__SRR17643243__R1__79076aba851a6eceb1f9454947833b12_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	RU_13_T_NB033_BL_ADL_F__SRR17643242__R1__0d2a5ca543904311d9b6d48fae8f0a2a_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/RU_13_T_NB033_BL_ADL_F__SRR17643242__R1__0d2a5ca543904311d9b6d48fae8f0a2a_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	RU_13_T_NB038_BL_ADL_M__SRR17643241__R1__7266583cbfae69b4111103901d3f9c26_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/RU_13_T_NB038_BL_ADL_M__SRR17643241__R1__7266583cbfae69b4111103901d3f9c26_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	RU_13_T_NB040_BL_ADL_F__SRR17643239__R1__f5417ab283b742066d750233f5720237_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/RU_13_T_NB040_BL_ADL_F__SRR17643239__R1__f5417ab283b742066d750233f5720237_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	RU_13_T_NB041_BL_ADL_F__SRR17643237__R1__be8284cc10e66aba4649525e32dc9c21_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/RU_13_T_NB041_BL_ADL_F__SRR17643237__R1__be8284cc10e66aba4649525e32dc9c21_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	RU_17_T_NB022_BL_ADL_M__SRR17643129__R1__11ef679279025821f84ff68eb24b3ace_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/RU_17_T_NB022_BL_ADL_M__SRR17643129__R1__11ef679279025821f84ff68eb24b3ace_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	RU_17_T_NB030_BL_ADL_F__SRR17643244__R1__805d12dd4fff1206bd1639e1c8994323_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/RU_17_T_NB030_BL_ADL_F__SRR17643244__R1__805d12dd4fff1206bd1639e1c8994323_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	US_02_E_2171-28178_BL_ADL_U__SRR17643143__R1__aa880e36c9117e89f7161e74f8e23765_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/US_02_E_2171-28178_BL_ADL_U__SRR17643143__R1__aa880e36c9117e89f7161e74f8e23765_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	US_02_E_2171-28179_BL_ADL_U__SRR17643141__R1__5b595b04d7da0c61bdda941ed5bf959f_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/US_02_E_2171-28179_BL_ADL_U__SRR17643141__R1__5b595b04d7da0c61bdda941ed5bf959f_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	US_02_E_2171-28186_BL_ADL_U__SRR17777319__R1__595fff3263be7ecd95ef49cd54e5cfb9_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/US_02_E_2171-28186_BL_ADL_U__SRR17777319__R1__595fff3263be7ecd95ef49cd54e5cfb9_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	US_02_E_2171-28193_BL_ADL_U__SRR17643140__R1__dcba160de94897f720bfb2cd2ed03775_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/US_02_E_2171-28193_BL_ADL_U__SRR17643140__R1__dcba160de94897f720bfb2cd2ed03775_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	US_02_E_3121-88807_BL_ADL_U__SRR17643139__R1__aa8b574ceab6098eef9efd566cd22748_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/US_02_E_3121-88807_BL_ADL_U__SRR17643139__R1__aa8b574ceab6098eef9efd566cd22748_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	US_02_E_3121-88831_BL_ADL_U__SRR17643137__R1__37bc2d49bd4dcdbb74b5786cc24de1f9_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/US_02_E_3121-88831_BL_ADL_U__SRR17643137__R1__37bc2d49bd4dcdbb74b5786cc24de1f9_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	US_02_E_3121-88841_BL_ADL_U__SRR17643134__R1__94bf11aa2e0f2e24f5a4041680f04760_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/US_02_E_3121-88841_BL_ADL_U__SRR17643134__R1__94bf11aa2e0f2e24f5a4041680f04760_val_1_bismark_bt2_pe.M-bias.txt
